env_step,episode_return
37,37.0
56,19.0
84,28.0
98,14.0
128,30.0
181,53.0
195,14.0
217,22.0
242,25.0
258,16.0
294,36.0
361,67.0
384,23.0
443,59.0
499,56.0
563,64.0
586,23.0
595,9.0
606,11.0
636,30.0
674,38.0
721,47.0
738,17.0
787,49.0
817,30.0
845,28.0
859,14.0
883,24.0
899,16.0
922,23.0
932,10.0
955,23.0
967,12.0
1034,67.0
1047,13.0
1067,20.0
1116,49.0
1146,30.0
1175,29.0
1204,29.0
1238,34.0
1363,125.0
1388,25.0
1403,15.0
1458,55.0
1488,30.0
1533,45.0
1595,62.0
1695,100.0
1744,49.0
1772,28.0
1830,58.0
1852,22.0
1958,106.0
2010,52.0
2063,53.0
2097,34.0
2127,30.0
2167,40.0
2235,68.0
2346,111.0
2465,119.0
2492,27.0
2536,44.0
2672,136.0
2709,37.0
2838,129.0
2894,56.0
2986,92.0
3089,103.0
3123,34.0
3205,82.0
3232,27.0
3330,98.0
3487,157.0
3567,80.0
3629,62.0
3740,111.0
3804,64.0
3957,153.0
3999,42.0
4087,88.0
4166,79.0
4290,124.0
4388,98.0
4465,77.0
4513,48.0
4614,101.0
4686,72.0
4750,64.0
4858,108.0
4989,131.0
5049,60.0
5138,89.0
5169,31.0
5239,70.0
5434,195.0
5576,142.0
5715,139.0
5772,57.0
5855,83.0
6032,177.0
6127,95.0
6297,170.0
6432,135.0
6529,97.0
6666,137.0
6863,197.0
6963,100.0
7064,101.0
7257,193.0
7528,271.0
7656,128.0
7728,72.0
7867,139.0
7993,126.0
8100,107.0
8266,166.0
8387,121.0
8567,180.0
8593,26.0
8688,95.0
8850,162.0
9080,230.0
9312,232.0
9735,423.0
9802,67.0
10220,418.0
10333,113.0
10426,93.0
10624,198.0
10763,139.0
10791,28.0
10971,180.0
11060,89.0
11156,96.0
11178,22.0
11359,181.0
11388,29.0
11479,91.0
11528,49.0
11570,42.0
11743,173.0
11820,77.0
11866,46.0
11975,109.0
12088,113.0
12186,98.0
12300,114.0
12345,45.0
12379,34.0
12397,18.0
12511,114.0
