env_step,episode_return
22,22.0
42,20.0
101,59.0
130,29.0
165,35.0
179,14.0
204,25.0
304,100.0
347,43.0
370,23.0
388,18.0
405,17.0
429,24.0
451,22.0
485,34.0
522,37.0
542,20.0
566,24.0
643,77.0
693,50.0
713,20.0
782,69.0
832,50.0
862,30.0
912,50.0
929,17.0
975,46.0
1033,58.0
1076,43.0
1106,30.0
1148,42.0
1175,27.0
1287,112.0
1321,34.0
1345,24.0
1361,16.0
1381,20.0
1429,48.0
1448,19.0
1470,22.0
1490,20.0
1513,23.0
1556,43.0
1628,72.0
1652,24.0
1672,20.0
1762,90.0
1817,55.0
1844,27.0
1889,45.0
1971,82.0
2117,146.0
2165,48.0
2227,62.0
2302,75.0
2317,15.0
2410,93.0
2440,30.0
2507,67.0
2532,25.0
2551,19.0
2576,25.0
2727,151.0
2786,59.0
2909,123.0
2991,82.0
3279,288.0
3344,65.0
3444,100.0
3696,252.0
3833,137.0
3939,106.0
4136,197.0
4274,138.0
4455,181.0
4574,119.0
4752,178.0
4908,156.0
5022,114.0
5124,102.0
5163,39.0
5390,227.0
5501,111.0
5684,183.0
5858,174.0
5927,69.0
6212,285.0
6446,234.0
6592,146.0
6743,151.0
6796,53.0
6928,132.0
7080,152.0
7114,34.0
7185,71.0
7290,105.0
7385,95.0
7532,147.0
7679,147.0
7891,212.0
8046,155.0
8218,172.0
8440,222.0
8583,143.0
9012,429.0
9276,264.0
9383,107.0
9572,189.0
9789,217.0
10127,338.0
10410,283.0
10581,171.0
11017,436.0
11431,414.0
11704,273.0
11793,89.0
11889,96.0
12045,156.0
12221,176.0
12262,41.0
12600,338.0
12691,91.0
12802,111.0
12989,187.0
13110,121.0
13141,31.0
13244,103.0
13344,100.0
13462,118.0
13583,121.0
13650,67.0
13757,107.0
13799,42.0
13891,92.0
13925,34.0
14048,123.0
14145,97.0
14244,99.0
14332,88.0
14484,152.0
14612,128.0
14720,108.0
14870,150.0
15027,157.0
15164,137.0
15309,145.0
15473,164.0
15614,141.0
15782,168.0
15897,115.0
16017,120.0
16214,197.0
16354,140.0
16530,176.0
16643,113.0
16826,183.0
16913,87.0
17047,134.0
17326,279.0
17445,119.0
17583,138.0
17698,115.0
17893,195.0
18017,124.0
18152,135.0
18312,160.0
18492,180.0
18680,188.0
19039,359.0
19388,349.0
19733,345.0
20081,348.0
20581,500.0
20886,305.0
21277,391.0
21494,217.0
21713,219.0
22006,293.0
22235,229.0
22591,356.0
23001,410.0
23322,321.0
23646,324.0
24106,460.0
24606,500.0
24915,309.0
25389,474.0
25606,217.0
25951,345.0
26282,331.0
26684,402.0
27060,376.0
27560,500.0
28060,500.0
28560,500.0
28930,370.0
29430,500.0
29842,412.0
30342,500.0
30842,500.0
31324,482.0
31824,500.0
32044,220.0
32261,217.0
32554,293.0
32918,364.0
33019,101.0
33273,254.0
33525,252.0
33786,261.0
33975,189.0
