env_step,episode_return
42,42.0
72,30.0
97,25.0
111,14.0
150,39.0
180,30.0
198,18.0
238,40.0
262,24.0
273,11.0
310,37.0
331,21.0
399,68.0
434,35.0
493,59.0
597,104.0
619,22.0
657,38.0
722,65.0
735,13.0
770,35.0
787,17.0
798,11.0
810,12.0
851,41.0
871,20.0
885,14.0
901,16.0
915,14.0
959,44.0
980,21.0
999,19.0
1043,44.0
1060,17.0
1076,16.0
1104,28.0
1181,77.0
1236,55.0
1252,16.0
1277,25.0
1304,27.0
1351,47.0
1377,26.0
1397,20.0
1411,14.0
1435,24.0
1481,46.0
1500,19.0
1522,22.0
1584,62.0
1661,77.0
1677,16.0
1776,99.0
1795,19.0
1851,56.0
1896,45.0
1925,29.0
1940,15.0
1959,19.0
2001,42.0
2040,39.0
2107,67.0
2157,50.0
2191,34.0
2212,21.0
2248,36.0
2309,61.0
2394,85.0
2454,60.0
2465,11.0
2524,59.0
2541,17.0
2629,88.0
2669,40.0
2759,90.0
2799,40.0
2897,98.0
2941,44.0
3048,107.0
3165,117.0
3257,92.0
3360,103.0
3389,29.0
3459,70.0
3523,64.0
3707,184.0
3756,49.0
3830,74.0
3920,90.0
4014,94.0
4048,34.0
4170,122.0
4275,105.0
4423,148.0
4694,271.0
4992,298.0
5048,56.0
5154,106.0
5328,174.0
5376,48.0
5513,137.0
5614,101.0
5777,163.0
5848,71.0
5968,120.0
6173,205.0
6268,95.0
6304,36.0
6595,291.0
6700,105.0
6885,185.0
7119,234.0
7255,136.0
7625,370.0
7809,184.0
8079,270.0
8270,191.0
8435,165.0
8630,195.0
9130,500.0
9314,184.0
9574,260.0
9907,333.0
10175,268.0
10438,263.0
10491,53.0
10624,133.0
10815,191.0
10863,48.0
11035,172.0
11223,188.0
11431,208.0
11617,186.0
11855,238.0
12125,270.0
12492,367.0
12901,409.0
13342,441.0
13416,74.0
13637,221.0
13749,112.0
14150,401.0
14379,229.0
14734,355.0
14859,125.0
15049,190.0
15339,290.0
15604,265.0
15841,237.0
16022,181.0
16248,226.0
16357,109.0
16419,62.0
16556,137.0
16716,160.0
16879,163.0
17111,232.0
17373,262.0
17566,193.0
17767,201.0
17999,232.0
18223,224.0
18391,168.0
18719,328.0
19051,332.0
19360,309.0
19568,208.0
19789,221.0
20047,258.0
20106,59.0
20320,214.0
20442,122.0
20575,133.0
20726,151.0
20868,142.0
21007,139.0
21142,135.0
21320,178.0
21546,226.0
21752,206.0
21889,137.0
22002,113.0
22182,180.0
22420,238.0
22631,211.0
22780,149.0
23120,340.0
23620,500.0
23824,204.0
24022,198.0
24320,298.0
24534,214.0
24851,317.0
25197,346.0
25697,500.0
26197,500.0
26404,207.0
26735,331.0
26883,148.0
27200,317.0
27441,241.0
27790,349.0
27970,180.0
28093,123.0
28232,139.0
28433,201.0
28619,186.0
29119,500.0
29299,180.0
29628,329.0
29777,149.0
29930,153.0
30055,125.0
30213,158.0
30338,125.0
30471,133.0
30595,124.0
30832,237.0
30981,149.0
31199,218.0
31426,227.0
31640,214.0
31759,119.0
31966,207.0
32264,298.0
32496,232.0
32782,286.0
32949,167.0
33135,186.0
33395,260.0
33624,229.0
33845,221.0
34056,211.0
34252,196.0
34442,190.0
34640,198.0
34873,233.0
35117,244.0
35342,225.0
35574,232.0
35799,225.0
36043,244.0
36278,235.0
36392,114.0
36637,245.0
36902,265.0
37101,199.0
37331,230.0
37500,169.0
37717,217.0
37908,191.0
38119,211.0
38359,240.0
38562,203.0
38828,266.0
39035,207.0
39252,217.0
39465,213.0
39749,284.0
39974,225.0
40244,270.0
40472,228.0
40664,192.0
40899,235.0
41099,200.0
41282,183.0
41516,234.0
41725,209.0
41991,266.0
42226,235.0
42469,243.0
42705,236.0
43008,303.0
43345,337.0
43638,293.0
43909,271.0
44251,342.0
44512,261.0
44794,282.0
45032,238.0
45329,297.0
45584,255.0
45871,287.0
46148,277.0
46406,258.0
46629,223.0
46943,314.0
47332,389.0
47591,259.0
47813,222.0
48142,329.0
48594,452.0
48987,393.0
49487,500.0
49799,312.0
50157,358.0
50657,500.0
50966,309.0
51466,500.0
51959,493.0
52459,500.0
52959,500.0
53437,478.0
53758,321.0
54258,500.0
54758,500.0
55090,332.0
55317,227.0
55766,449.0
56129,363.0
56629,500.0
56989,360.0
57489,500.0
57701,212.0
57938,237.0
58367,429.0
58867,500.0
59151,284.0
59532,381.0
59966,434.0
60210,244.0
60402,192.0
60672,270.0
61172,500.0
61672,500.0
62030,358.0
62340,310.0
62840,500.0
62994,154.0
63221,227.0
63669,448.0
63829,160.0
64329,500.0
64622,293.0
65069,447.0
65569,500.0
65874,305.0
66374,500.0
66655,281.0
67155,500.0
67655,500.0
68155,500.0
68612,457.0
69112,500.0
69612,500.0
70112,500.0
70612,500.0
71112,500.0
71612,500.0
71909,297.0
72343,434.0
72757,414.0
73257,500.0
73757,500.0
74257,500.0
74757,500.0
75257,500.0
75757,500.0
76257,500.0
76595,338.0
77041,446.0
77379,338.0
77867,488.0
78210,343.0
78334,124.0
78743,409.0
79243,500.0
79627,384.0
80127,500.0
80540,413.0
80898,358.0
81312,414.0
81706,394.0
82045,339.0
82545,500.0
83045,500.0
83545,500.0
84045,500.0
84274,229.0
84629,355.0
84882,253.0
85114,232.0
85614,500.0
85841,227.0
86188,347.0
86491,303.0
86710,219.0
87210,500.0
87710,500.0
88210,500.0
88710,500.0
89107,397.0
89473,366.0
89908,435.0
90408,500.0
90796,388.0
91236,440.0
91570,334.0
91966,396.0
92272,306.0
92616,344.0
92888,272.0
93247,359.0
93628,381.0
94118,490.0
94618,500.0
95118,500.0
95511,393.0
96011,500.0
96511,500.0
96660,149.0
97160,500.0
97505,345.0
98005,500.0
98505,500.0
99005,500.0
99505,500.0
100005,500.0
100281,276.0
100455,174.0
100955,500.0
101137,182.0
