env_step,episode_return
9,9.0
24,15.0
43,19.0
56,13.0
75,19.0
104,29.0
118,14.0
173,55.0
186,13.0
206,20.0
220,14.0
231,11.0
273,42.0
285,12.0
298,13.0
325,27.0
342,17.0
372,30.0
383,11.0
395,12.0
414,19.0
439,25.0
453,14.0
464,11.0
483,19.0
495,12.0
517,22.0
550,33.0
569,19.0
603,34.0
614,11.0
632,18.0
651,19.0
662,11.0
670,8.0
679,9.0
715,36.0
749,34.0
759,10.0
791,32.0
807,16.0
843,36.0
856,13.0
884,28.0
901,17.0
922,21.0
946,24.0
961,15.0
988,27.0
1018,30.0
1062,44.0
1090,28.0
1128,38.0
1144,16.0
1165,21.0
1203,38.0
1246,43.0
1277,31.0
1296,19.0
1316,20.0
1348,32.0
1389,41.0
1418,29.0
1434,16.0
1466,32.0
1489,23.0
1531,42.0
1573,42.0
1601,28.0
1631,30.0
1654,23.0
1670,16.0
1697,27.0
1720,23.0
1742,22.0
1778,36.0
1801,23.0
1886,85.0
1904,18.0
1944,40.0
1982,38.0
2016,34.0
2105,89.0
2169,64.0
2272,103.0
2305,33.0
2353,48.0
2443,90.0
2479,36.0
2513,34.0
2538,25.0
2574,36.0
2594,20.0
2623,29.0
2648,25.0
2706,58.0
2740,34.0
2800,60.0
2840,40.0
2878,38.0
2959,81.0
2999,40.0
3035,36.0
3098,63.0
3155,57.0
3285,130.0
3367,82.0
3390,23.0
3494,104.0
3578,84.0
3701,123.0
3769,68.0
3908,139.0
3955,47.0
4027,72.0
4076,49.0
4169,93.0
4298,129.0
4341,43.0
4366,25.0
4455,89.0
4487,32.0
4592,105.0
4638,46.0
4682,44.0
4719,37.0
4748,29.0
4777,29.0
4844,67.0
4880,36.0
4911,31.0
4985,74.0
5008,23.0
5054,46.0
5110,56.0
5154,44.0
5185,31.0
5305,120.0
5363,58.0
5408,45.0
5567,159.0
5632,65.0
5676,44.0
5711,35.0
5747,36.0
6023,276.0
6149,126.0
6239,90.0
6526,287.0
6905,379.0
7089,184.0
7297,208.0
7732,435.0
7999,267.0
8214,215.0
8454,240.0
8572,118.0
8656,84.0
8714,58.0
8806,92.0
8869,63.0
8928,59.0
8984,56.0
9030,46.0
9085,55.0
9125,40.0
9187,62.0
9246,59.0
9318,72.0
9358,40.0
9425,67.0
9475,50.0
9527,52.0
9584,57.0
9679,95.0
9750,71.0
9819,69.0
9950,131.0
10025,75.0
10144,119.0
10249,105.0
10329,80.0
10432,103.0
10541,109.0
10702,161.0
10895,193.0
11102,207.0
11446,344.0
11588,142.0
11825,237.0
11995,170.0
12120,125.0
12282,162.0
12469,187.0
12627,158.0
12801,174.0
12945,144.0
13053,108.0
13164,111.0
13284,120.0
13401,117.0
13528,127.0
13600,72.0
13645,45.0
13690,45.0
13742,52.0
13870,128.0
13905,35.0
14027,122.0
14144,117.0
14258,114.0
14386,128.0
14489,103.0
14602,113.0
14706,104.0
14825,119.0
14980,155.0
15086,106.0
15218,132.0
15350,132.0
15453,103.0
15549,96.0
15640,91.0
15792,152.0
15917,125.0
16071,154.0
16158,87.0
16261,103.0
16343,82.0
16441,98.0
16491,50.0
16594,103.0
16678,84.0
16790,112.0
16865,75.0
16953,88.0
17044,91.0
17076,32.0
17142,66.0
17230,88.0
17280,50.0
17343,63.0
17379,36.0
17458,79.0
17534,76.0
17645,111.0
17752,107.0
17863,111.0
17977,114.0
18078,101.0
18147,69.0
18299,152.0
18443,144.0
18580,137.0
18721,141.0
18919,198.0
19109,190.0
19302,193.0
19506,204.0
19683,177.0
19831,148.0
20082,251.0
20325,243.0
20552,227.0
20807,255.0
21147,340.0
21437,290.0
21730,293.0
21968,238.0
22208,240.0
22708,500.0
23007,299.0
23293,286.0
23793,500.0
24128,335.0
24375,247.0
24638,263.0
24814,176.0
24957,143.0
25069,112.0
25199,130.0
25303,104.0
25386,83.0
25416,30.0
25465,49.0
25550,85.0
25677,127.0
25771,94.0
25872,101.0
25977,105.0
26097,120.0
26197,100.0
26275,78.0
26333,58.0
26409,76.0
26432,23.0
26540,108.0
26632,92.0
26743,111.0
26813,70.0
26900,87.0
26985,85.0
27083,98.0
27187,104.0
27286,99.0
27412,126.0
27526,114.0
27628,102.0
27750,122.0
27881,131.0
28027,146.0
28159,132.0
28300,141.0
28490,190.0
28678,188.0
28823,145.0
28997,174.0
29136,139.0
29341,205.0
29567,226.0
29776,209.0
30063,287.0
30237,174.0
30450,213.0
30686,236.0
31186,500.0
31439,253.0
31764,325.0
31976,212.0
32390,414.0
32578,188.0
32770,192.0
33152,382.0
33392,240.0
33527,135.0
33781,254.0
33989,208.0
34202,213.0
34656,454.0
35058,402.0
35495,437.0
35692,197.0
36192,500.0
36680,488.0
37090,410.0
37590,500.0
38090,500.0
38590,500.0
39018,428.0
39409,391.0
39909,500.0
40409,500.0
40880,471.0
41380,500.0
41880,500.0
42380,500.0
42880,500.0
43380,500.0
43844,464.0
44344,500.0
44690,346.0
45092,402.0
45494,402.0
45903,409.0
46403,500.0
46903,500.0
47326,423.0
47826,500.0
48326,500.0
48826,500.0
49326,500.0
49826,500.0
50326,500.0
50802,476.0
51302,500.0
51802,500.0
52302,500.0
52802,500.0
53302,500.0
53802,500.0
54302,500.0
54494,192.0
54994,500.0
55425,431.0
55925,500.0
56425,500.0
56925,500.0
57425,500.0
57925,500.0
58425,500.0
58925,500.0
59418,493.0
59918,500.0
60418,500.0
60918,500.0
61418,500.0
61918,500.0
62368,450.0
62868,500.0
63368,500.0
63868,500.0
64368,500.0
64868,500.0
65368,500.0
65868,500.0
66368,500.0
66868,500.0
67141,273.0
67481,340.0
67981,500.0
68287,306.0
68705,418.0
69063,358.0
69443,380.0
69863,420.0
70042,179.0
70354,312.0
70809,455.0
71213,404.0
71713,500.0
72213,500.0
