env_step,episode_return
40,40.0
51,11.0
67,16.0
84,17.0
122,38.0
138,16.0
150,12.0
164,14.0
189,25.0
214,25.0
224,10.0
237,13.0
252,15.0
272,20.0
284,12.0
306,22.0
330,24.0
396,66.0
414,18.0
425,11.0
436,11.0
467,31.0
520,53.0
536,16.0
559,23.0
570,11.0
598,28.0
613,15.0
627,14.0
635,8.0
647,12.0
662,15.0
689,27.0
701,12.0
710,9.0
725,15.0
742,17.0
754,12.0
763,9.0
775,12.0
790,15.0
808,18.0
821,13.0
846,25.0
855,9.0
865,10.0
876,11.0
889,13.0
899,10.0
914,15.0
958,44.0
975,17.0
988,13.0
999,11.0
1020,21.0
1033,13.0
1044,11.0
1056,12.0
1074,18.0
1090,16.0
1104,14.0
1114,10.0
1140,26.0
1161,21.0
1177,16.0
1188,11.0
1200,12.0
1214,14.0
1232,18.0
1242,10.0
1252,10.0
1274,22.0
1290,16.0
1311,21.0
1321,10.0
1331,10.0
1345,14.0
1364,19.0
1374,10.0
1404,30.0
1415,11.0
1426,11.0
1438,12.0
1449,11.0
1458,9.0
1469,11.0
1515,46.0
1534,19.0
1551,17.0
1580,29.0
1601,21.0
1616,15.0
1629,13.0
1660,31.0
1684,24.0
1710,26.0
1733,23.0
1742,9.0
1755,13.0
1765,10.0
1819,54.0
1842,23.0
1874,32.0
1896,22.0
1908,12.0
1922,14.0
1944,22.0
1957,13.0
2006,49.0
2032,26.0
2044,12.0
2071,27.0
2082,11.0
2124,42.0
2156,32.0
2169,13.0
2182,13.0
2198,16.0
2212,14.0
2259,47.0
2275,16.0
2318,43.0
2340,22.0
2366,26.0
2385,19.0
2403,18.0
2418,15.0
2462,44.0
2487,25.0
2526,39.0
2539,13.0
2552,13.0
2567,15.0
2623,56.0
2644,21.0
2677,33.0
2695,18.0
2740,45.0
2778,38.0
2811,33.0
2851,40.0
2868,17.0
2888,20.0
2906,18.0
2926,20.0
2946,20.0
2961,15.0
2981,20.0
3008,27.0
3031,23.0
3104,73.0
3140,36.0
3160,20.0
3184,24.0
3243,59.0
3270,27.0
3294,24.0
3358,64.0
3379,21.0
3416,37.0
3465,49.0
3488,23.0
3534,46.0
3598,64.0
3627,29.0
3718,91.0
3736,18.0
3798,62.0
3839,41.0
3928,89.0
3983,55.0
4054,71.0
4091,37.0
4122,31.0
4154,32.0
4179,25.0
4215,36.0
4249,34.0
4299,50.0
4326,27.0
4348,22.0
4411,63.0
4440,29.0
4495,55.0
4529,34.0
4557,28.0
4575,18.0
4658,83.0
4687,29.0
4728,41.0
4760,32.0
4788,28.0
4802,14.0
4831,29.0
4901,70.0
4938,37.0
5005,67.0
5046,41.0
5093,47.0
5182,89.0
5345,163.0
5408,63.0
5436,28.0
5564,128.0
5611,47.0
5715,104.0
5756,41.0
5805,49.0
5853,48.0
5900,47.0
5940,40.0
6032,92.0
6075,43.0
6147,72.0
6249,102.0
6329,80.0
6400,71.0
6444,44.0
6494,50.0
6540,46.0
6596,56.0
6632,36.0
6675,43.0
6777,102.0
6839,62.0
6915,76.0
6954,39.0
7046,92.0
7083,37.0
7172,89.0
7241,69.0
7332,91.0
7381,49.0
7457,76.0
7484,27.0
7535,51.0
7615,80.0
7703,88.0
7766,63.0
7823,57.0
7878,55.0
7939,61.0
8023,84.0
8101,78.0
8143,42.0
8245,102.0
8282,37.0
8327,45.0
8494,167.0
8542,48.0
8603,61.0
8691,88.0
8734,43.0
8779,45.0
8961,182.0
9050,89.0
9101,51.0
9226,125.0
9328,102.0
9365,37.0
9420,55.0
9515,95.0
9606,91.0
9719,113.0
9824,105.0
9875,51.0
9935,60.0
10002,67.0
10061,59.0
10137,76.0
10189,52.0
10253,64.0
10315,62.0
10369,54.0
10432,63.0
10463,31.0
10547,84.0
10588,41.0
10677,89.0
10725,48.0
10778,53.0
10889,111.0
10922,33.0
10959,37.0
11054,95.0
11113,59.0
11207,94.0
11312,105.0
11397,85.0
11475,78.0
11555,80.0
11620,65.0
11750,130.0
11842,92.0
11927,85.0
12033,106.0
12155,122.0
12216,61.0
12263,47.0
12317,54.0
12402,85.0
12480,78.0
12581,101.0
12626,45.0
12669,43.0
12714,45.0
12767,53.0
12816,49.0
12891,75.0
12944,53.0
12994,50.0
13185,191.0
13227,42.0
13296,69.0
13349,53.0
13450,101.0
13550,100.0
13629,79.0
13757,128.0
13811,54.0
13893,82.0
13953,60.0
13997,44.0
14076,79.0
14157,81.0
14323,166.0
14378,55.0
14558,180.0
14767,209.0
14871,104.0
14997,126.0
15129,132.0
15199,70.0
15284,85.0
15361,77.0
15424,63.0
15524,100.0
15609,85.0
15906,297.0
16050,144.0
16104,54.0
16188,84.0
16401,213.0
16478,77.0
16634,156.0
16776,142.0
17114,338.0
17255,141.0
17469,214.0
17747,278.0
17865,118.0
18002,137.0
18151,149.0
18280,129.0
18376,96.0
18460,84.0
18558,98.0
18622,64.0
18695,73.0
18750,55.0
18807,57.0
18881,74.0
18985,104.0
19078,93.0
19208,130.0
19318,110.0
19421,103.0
19543,122.0
19701,158.0
19852,151.0
19994,142.0
20171,177.0
20300,129.0
20539,239.0
20802,263.0
20903,101.0
21230,327.0
21472,242.0
21727,255.0
22090,363.0
22590,500.0
22846,256.0
23346,500.0
23846,500.0
24220,374.0
24504,284.0
24970,466.0
25356,386.0
25504,148.0
25833,329.0
26053,220.0
26209,156.0
26375,166.0
26526,151.0
26620,94.0
26800,180.0
26921,121.0
27049,128.0
27217,168.0
27334,117.0
27488,154.0
27642,154.0
27720,78.0
27842,122.0
27963,121.0
28064,101.0
28218,154.0
28379,161.0
28486,107.0
28757,271.0
29102,345.0
29291,189.0
29457,166.0
29782,325.0
30282,500.0
30487,205.0
30762,275.0
31166,404.0
31344,178.0
31711,367.0
32046,335.0
32503,457.0
33003,500.0
33503,500.0
33685,182.0
34185,500.0
34663,478.0
35031,368.0
35173,142.0
35487,314.0
35909,422.0
36409,500.0
36501,92.0
36613,112.0
36945,332.0
37208,263.0
37343,135.0
37486,143.0
37602,116.0
37758,156.0
37884,126.0
38010,126.0
38147,137.0
38204,57.0
38324,120.0
38413,89.0
38537,124.0
38665,128.0
38789,124.0
38902,113.0
38966,64.0
39033,67.0
39092,59.0
39193,101.0
39309,116.0
39416,107.0
39536,120.0
39635,99.0
39688,53.0
39799,111.0
39914,115.0
40037,123.0
40161,124.0
40284,123.0
40360,76.0
40466,106.0
40571,105.0
40671,100.0
40818,147.0
40935,117.0
41060,125.0
41158,98.0
41228,70.0
41333,105.0
41414,81.0
41454,40.0
41569,115.0
41678,109.0
41804,126.0
41912,108.0
42041,129.0
42164,123.0
42244,80.0
42367,123.0
42493,126.0
42604,111.0
42740,136.0
42858,118.0
43002,144.0
43136,134.0
43273,137.0
43408,135.0
43545,137.0
43692,147.0
43834,142.0
43969,135.0
44123,154.0
44265,142.0
44438,173.0
44593,155.0
44767,174.0
44955,188.0
45202,247.0
45397,195.0
45650,253.0
45885,235.0
46071,186.0
46275,204.0
46463,188.0
46670,207.0
46870,200.0
47206,336.0
47366,160.0
47567,201.0
47772,205.0
48006,234.0
48180,174.0
48402,222.0
48902,500.0
49115,213.0
49342,227.0
49524,182.0
49710,186.0
50006,296.0
50257,251.0
50757,500.0
51097,340.0
51376,279.0
51587,211.0
51862,275.0
52079,217.0
52335,256.0
52595,260.0
53059,464.0
53389,330.0
53889,500.0
54104,215.0
54503,399.0
54772,269.0
55272,500.0
55772,500.0
56082,310.0
56372,290.0
56578,206.0
56816,238.0
57155,339.0
57325,170.0
57481,156.0
57623,142.0
57836,213.0
58108,272.0
58375,267.0
58726,351.0
58924,198.0
59066,142.0
59181,115.0
59357,176.0
59538,181.0
59648,110.0
59761,113.0
59910,149.0
60031,121.0
60214,183.0
60353,139.0
60527,174.0
60617,90.0
60734,117.0
60870,136.0
60990,120.0
61099,109.0
61238,139.0
61353,115.0
61452,99.0
61545,93.0
61633,88.0
61738,105.0
61865,127.0
61946,81.0
62058,112.0
62142,84.0
62237,95.0
62314,77.0
62426,112.0
62510,84.0
62586,76.0
62664,78.0
62761,97.0
62885,124.0
62967,82.0
63024,57.0
63128,104.0
63194,66.0
63285,91.0
63372,87.0
63452,80.0
63536,84.0
63616,80.0
63719,103.0
63785,66.0
63886,101.0
64028,142.0
64133,105.0
64281,148.0
64356,75.0
64452,96.0
64551,99.0
64713,162.0
64829,116.0
64934,105.0
65051,117.0
65178,127.0
65296,118.0
65403,107.0
65544,141.0
65719,175.0
65813,94.0
65955,142.0
66054,99.0
66188,134.0
66313,125.0
66505,192.0
66684,179.0
66818,134.0
66929,111.0
67072,143.0
67167,95.0
67344,177.0
67472,128.0
67609,137.0
67790,181.0
67905,115.0
68007,102.0
68172,165.0
68257,85.0
68374,117.0
68531,157.0
68659,128.0
68770,111.0
68961,191.0
69115,154.0
69211,96.0
69362,151.0
69705,343.0
69830,125.0
69914,84.0
70085,171.0
70201,116.0
70354,153.0
70538,184.0
70803,265.0
70917,114.0
71105,188.0
71328,223.0
71455,127.0
71600,145.0
71745,145.0
71916,171.0
72019,103.0
72156,137.0
72282,126.0
72409,127.0
72517,108.0
72627,110.0
72775,148.0
72869,94.0
72951,82.0
73083,132.0
73163,80.0
73347,184.0
73417,70.0
73515,98.0
73627,112.0
73735,108.0
73824,89.0
73970,146.0
74106,136.0
74191,85.0
74290,99.0
74394,104.0
74472,78.0
74564,92.0
74643,79.0
74731,88.0
74817,86.0
74918,101.0
75022,104.0
75122,100.0
75213,91.0
75324,111.0
75383,59.0
75478,95.0
75541,63.0
75641,100.0
75722,81.0
75825,103.0
75889,64.0
75961,72.0
