env_step,episode_return
23,23.0
34,11.0
45,11.0
60,15.0
71,11.0
81,10.0
94,13.0
107,13.0
117,10.0
127,10.0
153,26.0
167,14.0
176,9.0
187,11.0
197,10.0
209,12.0
218,9.0
229,11.0
241,12.0
253,12.0
264,11.0
274,10.0
294,20.0
304,10.0
314,10.0
324,10.0
334,10.0
345,11.0
354,9.0
365,11.0
374,9.0
384,10.0
394,10.0
404,10.0
412,8.0
420,8.0
430,10.0
439,9.0
449,10.0
457,8.0
467,10.0
475,8.0
485,10.0
494,9.0
503,9.0
513,10.0
523,10.0
532,9.0
542,10.0
551,9.0
561,10.0
571,10.0
581,10.0
591,10.0
601,10.0
609,8.0
618,9.0
628,10.0
638,10.0
648,10.0
657,9.0
666,9.0
676,10.0
686,10.0
696,10.0
706,10.0
715,9.0
724,9.0
732,8.0
742,10.0
751,9.0
761,10.0
771,10.0
780,9.0
789,9.0
798,9.0
808,10.0
817,9.0
826,9.0
836,10.0
844,8.0
854,10.0
863,9.0
872,9.0
881,9.0
890,9.0
900,10.0
909,9.0
918,9.0
927,9.0
936,9.0
946,10.0
956,10.0
965,9.0
975,10.0
984,9.0
993,9.0
1003,10.0
1012,9.0
1022,10.0
1031,9.0
1040,9.0
1050,10.0
1060,10.0
1070,10.0
1080,10.0
1089,9.0
1099,10.0
1108,9.0
1117,9.0
1126,9.0
1135,9.0
1145,10.0
1154,9.0
1163,9.0
1171,8.0
1180,9.0
1190,10.0
1199,9.0
1209,10.0
1218,9.0
1228,10.0
1238,10.0
1246,8.0
1256,10.0
1266,10.0
1276,10.0
1286,10.0
1294,8.0
1304,10.0
1313,9.0
1322,9.0
1332,10.0
1341,9.0
1349,8.0
1359,10.0
1369,10.0
1378,9.0
1388,10.0
1397,9.0
1408,11.0
1417,9.0
1426,9.0
1436,10.0
1445,9.0
1455,10.0
1464,9.0
1473,9.0
1483,10.0
1492,9.0
1501,9.0
1511,10.0
1521,10.0
1531,10.0
1541,10.0
1551,10.0
1561,10.0
1570,9.0
1580,10.0
1590,10.0
1600,10.0
1609,9.0
1618,9.0
1628,10.0
1637,9.0
1646,9.0
1655,9.0
1664,9.0
1673,9.0
1681,8.0
1690,9.0
1699,9.0
1709,10.0
1717,8.0
1728,11.0
1736,8.0
1745,9.0
1755,10.0
1763,8.0
1772,9.0
1781,9.0
1791,10.0
1800,9.0
1808,8.0
1818,10.0
1826,8.0
1835,9.0
1844,9.0
1853,9.0
1861,8.0
1871,10.0
1882,11.0
1891,9.0
1901,10.0
1910,9.0
1919,9.0
1928,9.0
1938,10.0
1949,11.0
1960,11.0
1969,9.0
1978,9.0
1988,10.0
1997,9.0
2006,9.0
2014,8.0
2022,8.0
2032,10.0
2041,9.0
2051,10.0
2061,10.0
2070,9.0
2080,10.0
2090,10.0
2098,8.0
2108,10.0
2117,9.0
2126,9.0
2134,8.0
2142,8.0
2150,8.0
2159,9.0
2168,9.0
2177,9.0
2185,8.0
2193,8.0
2203,10.0
2212,9.0
2223,11.0
2231,8.0
2241,10.0
2250,9.0
2260,10.0
2270,10.0
2281,11.0
2289,8.0
2299,10.0
2307,8.0
2316,9.0
2326,10.0
2335,9.0
2345,10.0
2353,8.0
2363,10.0
2373,10.0
2382,9.0
2391,9.0
2401,10.0
2409,8.0
2419,10.0
2429,10.0
2438,9.0
2448,10.0
2457,9.0
2466,9.0
2474,8.0
2483,9.0
2492,9.0
2501,9.0
2510,9.0
2519,9.0
2527,8.0
2537,10.0
2547,10.0
2556,9.0
2564,8.0
2573,9.0
2581,8.0
2591,10.0
2601,10.0
2610,9.0
2619,9.0
2628,9.0
2637,9.0
2648,11.0
2658,10.0
2668,10.0
2678,10.0
2688,10.0
2697,9.0
2707,10.0
2716,9.0
2726,10.0
2735,9.0
2743,8.0
2753,10.0
2763,10.0
2771,8.0
2781,10.0
2791,10.0
2800,9.0
2809,9.0
2819,10.0
2828,9.0
2836,8.0
2846,10.0
2856,10.0
2865,9.0
2875,10.0
2885,10.0
2895,10.0
2903,8.0
2912,9.0
2922,10.0
2932,10.0
2942,10.0
2951,9.0
2960,9.0
2968,8.0
2977,9.0
2986,9.0
2995,9.0
3004,9.0
3013,9.0
3023,10.0
3031,8.0
3039,8.0
3047,8.0
3057,10.0
3067,10.0
3076,9.0
3086,10.0
3094,8.0
3103,9.0
3112,9.0
3120,8.0
3129,9.0
3138,9.0
3148,10.0
3157,9.0
3167,10.0
3177,10.0
3186,9.0
3197,11.0
3207,10.0
3215,8.0
3224,9.0
3233,9.0
3241,8.0
3250,9.0
3259,9.0
3269,10.0
3279,10.0
3287,8.0
3296,9.0
3307,11.0
3316,9.0
3326,10.0
3335,9.0
3344,9.0
3354,10.0
3363,9.0
3372,9.0
3382,10.0
3391,9.0
3400,9.0
3410,10.0
3420,10.0
3429,9.0
3437,8.0
3447,10.0
3457,10.0
3466,9.0
3477,11.0
3486,9.0
3496,10.0
3505,9.0
3514,9.0
3524,10.0
3534,10.0
3544,10.0
3554,10.0
3563,9.0
3573,10.0
3582,9.0
3592,10.0
3602,10.0
3612,10.0
3622,10.0
3631,9.0
3639,8.0
3647,8.0
3656,9.0
3665,9.0
3675,10.0
3684,9.0
3693,9.0
3702,9.0
3712,10.0
3721,9.0
3730,9.0
3738,8.0
3747,9.0
3756,9.0
3764,8.0
3773,9.0
3782,9.0
3791,9.0
3800,9.0
3808,8.0
3818,10.0
3828,10.0
3838,10.0
3848,10.0
3857,9.0
3865,8.0
3873,8.0
3883,10.0
3893,10.0
3902,9.0
3910,8.0
3920,10.0
3931,11.0
3940,9.0
3949,9.0
3959,10.0
3968,9.0
3978,10.0
3988,10.0
3996,8.0
4006,10.0
4016,10.0
4024,8.0
4034,10.0
4044,10.0
4054,10.0
4063,9.0
4072,9.0
4081,9.0
4089,8.0
4098,9.0
4108,10.0
4118,10.0
4128,10.0
4138,10.0
4148,10.0
4157,9.0
4166,9.0
4174,8.0
4184,10.0
4193,9.0
4203,10.0
4212,9.0
4221,9.0
4230,9.0
4240,10.0
4250,10.0
4260,10.0
4268,8.0
4277,9.0
4285,8.0
4294,9.0
4303,9.0
4313,10.0
4323,10.0
4333,10.0
4343,10.0
4354,11.0
4364,10.0
4373,9.0
4384,11.0
4393,9.0
4403,10.0
4411,8.0
4420,9.0
4429,9.0
4438,9.0
4448,10.0
4458,10.0
4468,10.0
4478,10.0
4487,9.0
4497,10.0
4506,9.0
4516,10.0
4524,8.0
4533,9.0
4543,10.0
4553,10.0
4562,9.0
4572,10.0
4581,9.0
4590,9.0
4599,9.0
4608,9.0
4618,10.0
4627,9.0
4635,8.0
4644,9.0
4653,9.0
4663,10.0
4672,9.0
4681,9.0
4690,9.0
4699,9.0
4709,10.0
4718,9.0
4729,11.0
4739,10.0
4748,9.0
4758,10.0
4767,9.0
4776,9.0
4785,9.0
4795,10.0
4805,10.0
4814,9.0
4822,8.0
4831,9.0
4841,10.0
4851,10.0
4862,11.0
4871,9.0
4881,10.0
4889,8.0
4900,11.0
4910,10.0
4919,9.0
4928,9.0
4938,10.0
4948,10.0
4956,8.0
4966,10.0
4976,10.0
4987,11.0
4997,10.0
5007,10.0
5016,9.0
5024,8.0
5032,8.0
5041,9.0
5051,10.0
5059,8.0
5069,10.0
5079,10.0
5089,10.0
5099,10.0
5108,9.0
5117,9.0
5127,10.0
5137,10.0
5148,11.0
5158,10.0
5168,10.0
5177,9.0
5187,10.0
5195,8.0
5204,9.0
5214,10.0
5222,8.0
5231,9.0
5240,9.0
5250,10.0
5260,10.0
5270,10.0
5280,10.0
5290,10.0
5299,9.0
5308,9.0
5317,9.0
5327,10.0
5336,9.0
5344,8.0
5354,10.0
5362,8.0
5372,10.0
5382,10.0
5392,10.0
5401,9.0
5411,10.0
5420,9.0
5428,8.0
5437,9.0
5447,10.0
5456,9.0
5464,8.0
5473,9.0
5483,10.0
5493,10.0
5503,10.0
5512,9.0
5522,10.0
5532,10.0
5541,9.0
5550,9.0
5560,10.0
5569,9.0
5578,9.0
5587,9.0
5596,9.0
5606,10.0
5616,10.0
5624,8.0
5633,9.0
5641,8.0
5650,9.0
5660,10.0
5670,10.0
5679,9.0
5687,8.0
5696,9.0
5705,9.0
5715,10.0
5726,11.0
5735,9.0
5746,11.0
5754,8.0
5764,10.0
5773,9.0
5784,11.0
5794,10.0
5803,9.0
5812,9.0
5821,9.0
5831,10.0
5841,10.0
5851,10.0
5861,10.0
5869,8.0
5879,10.0
5887,8.0
5897,10.0
5905,8.0
5915,10.0
5925,10.0
5935,10.0
5944,9.0
5954,10.0
5963,9.0
5973,10.0
5983,10.0
5992,9.0
6002,10.0
6012,10.0
6021,9.0
6031,10.0
6039,8.0
6048,9.0
6058,10.0
6066,8.0
6075,9.0
6086,11.0
6095,9.0
6104,9.0
6113,9.0
6124,11.0
6133,9.0
6142,9.0
6152,10.0
6161,9.0
6170,9.0
6180,10.0
6190,10.0
6199,9.0
6209,10.0
6218,9.0
6227,9.0
6236,9.0
6245,9.0
6254,9.0
