env_step,episode_return
19,19.0
33,14.0
44,11.0
55,11.0
74,19.0
109,35.0
124,15.0
145,21.0
164,19.0
192,28.0
212,20.0
223,11.0
240,17.0
266,26.0
275,9.0
306,31.0
324,18.0
339,15.0
367,28.0
391,24.0
409,18.0
435,26.0
454,19.0
466,12.0
482,16.0
500,18.0
530,30.0
540,10.0
549,9.0
571,22.0
608,37.0
641,33.0
666,25.0
682,16.0
695,13.0
713,18.0
725,12.0
739,14.0
758,19.0
770,12.0
803,33.0
829,26.0
865,36.0
889,24.0
936,47.0
953,17.0
982,29.0
1007,25.0
1030,23.0
1049,19.0
1085,36.0
1111,26.0
1124,13.0
1144,20.0
1179,35.0
1280,101.0
1308,28.0
1343,35.0
1363,20.0
1373,10.0
1397,24.0
1433,36.0
1445,12.0
1457,12.0
1474,17.0
1525,51.0
1543,18.0
1569,26.0
1586,17.0
1605,19.0
1621,16.0
1648,27.0
1678,30.0
1712,34.0
1744,32.0
1760,16.0
1775,15.0
1794,19.0
1812,18.0
1845,33.0
1871,26.0
1886,15.0
1936,50.0
1949,13.0
1966,17.0
1978,12.0
1989,11.0
2012,23.0
2024,12.0
2038,14.0
2062,24.0
2081,19.0
2091,10.0
2114,23.0
2138,24.0
2153,15.0
2174,21.0
2191,17.0
2201,10.0
2227,26.0
2250,23.0
2274,24.0
2288,14.0
2299,11.0
2315,16.0
2338,23.0
2365,27.0
2381,16.0
2395,14.0
2423,28.0
2433,10.0
2470,37.0
2491,21.0
2504,13.0
2513,9.0
2523,10.0
2545,22.0
2581,36.0
2593,12.0
2606,13.0
2622,16.0
2636,14.0
2660,24.0
2707,47.0
2720,13.0
2737,17.0
2746,9.0
2784,38.0
2801,17.0
2822,21.0
2836,14.0
2847,11.0
2858,11.0
2871,13.0
2891,20.0
2907,16.0
2953,46.0
2969,16.0
2980,11.0
2991,11.0
3014,23.0
3039,25.0
3057,18.0
3083,26.0
3112,29.0
3130,18.0
3149,19.0
3182,33.0
3197,15.0
3215,18.0
3227,12.0
3258,31.0
3281,23.0
3350,69.0
3373,23.0
3403,30.0
3417,14.0
3434,17.0
3457,23.0
3477,20.0
3491,14.0
3507,16.0
3534,27.0
3559,25.0
3578,19.0
3599,21.0
3619,20.0
3647,28.0
3660,13.0
3688,28.0
3713,25.0
3753,40.0
3789,36.0
3801,12.0
3838,37.0
3862,24.0
3891,29.0
3908,17.0
3935,27.0
3955,20.0
3983,28.0
4012,29.0
4025,13.0
4062,37.0
4090,28.0
4102,12.0
4124,22.0
4147,23.0
4165,18.0
4174,9.0
4190,16.0
4218,28.0
4230,12.0
4255,25.0
4273,18.0
4295,22.0
4304,9.0
4333,29.0
4377,44.0
4390,13.0
4401,11.0
4426,25.0
4440,14.0
4457,17.0
4471,14.0
4485,14.0
4503,18.0
4517,14.0
4534,17.0
4545,11.0
4587,42.0
4614,27.0
4628,14.0
4662,34.0
4683,21.0
4707,24.0
4738,31.0
4760,22.0
4772,12.0
4786,14.0
4801,15.0
4823,22.0
4839,16.0
4853,14.0
4885,32.0
4904,19.0
4963,59.0
4998,35.0
5010,12.0
5031,21.0
5072,41.0
5092,20.0
5124,32.0
5186,62.0
5215,29.0
5271,56.0
5286,15.0
5361,75.0
5385,24.0
5417,32.0
5435,18.0
5459,24.0
5497,38.0
5528,31.0
5543,15.0
5556,13.0
5568,12.0
5587,19.0
5601,14.0
5618,17.0
5635,17.0
5661,26.0
5678,17.0
5714,36.0
5735,21.0
5761,26.0
5790,29.0
5805,15.0
5818,13.0
5831,13.0
5851,20.0
5867,16.0
5883,16.0
5910,27.0
5985,75.0
6021,36.0
6032,11.0
6058,26.0
6072,14.0
6087,15.0
6100,13.0
6133,33.0
6155,22.0
6186,31.0
6211,25.0
6255,44.0
6268,13.0
6302,34.0
6319,17.0
6332,13.0
6358,26.0
6370,12.0
6409,39.0
6429,20.0
6453,24.0
6475,22.0
6494,19.0
6523,29.0
6547,24.0
6560,13.0
6581,21.0
6629,48.0
6653,24.0
6682,29.0
6704,22.0
6718,14.0
6742,24.0
6757,15.0
6777,20.0
6792,15.0
6807,15.0
6839,32.0
6853,14.0
6885,32.0
6931,46.0
6947,16.0
7013,66.0
7048,35.0
7064,16.0
7076,12.0
7092,16.0
7122,30.0
7158,36.0
7179,21.0
7230,51.0
7257,27.0
7291,34.0
7311,20.0
7327,16.0
7337,10.0
7363,26.0
7429,66.0
7453,24.0
7482,29.0
7530,48.0
7571,41.0
7595,24.0
7640,45.0
7685,45.0
7721,36.0
7733,12.0
7758,25.0
7782,24.0
7798,16.0
7869,71.0
7889,20.0
7899,10.0
7933,34.0
7943,10.0
7969,26.0
7983,14.0
7999,16.0
8031,32.0
8048,17.0
8070,22.0
8086,16.0
8113,27.0
8125,12.0
8139,14.0
8159,20.0
8171,12.0
8196,25.0
8231,35.0
8266,35.0
8324,58.0
8348,24.0
8362,14.0
8428,66.0
8447,19.0
8477,30.0
8489,12.0
8504,15.0
8521,17.0
8541,20.0
8553,12.0
8581,28.0
8631,50.0
8678,47.0
8705,27.0
8759,54.0
8831,72.0
8853,22.0
8887,34.0
8919,32.0
8938,19.0
8956,18.0
8977,21.0
8998,21.0
9042,44.0
9073,31.0
9088,15.0
9100,12.0
9123,23.0
9137,14.0
9158,21.0
9230,72.0
9254,24.0
9322,68.0
9355,33.0
9371,16.0
9406,35.0
9460,54.0
9516,56.0
9556,40.0
9571,15.0
9593,22.0
9609,16.0
9626,17.0
9694,68.0
9708,14.0
9727,19.0
9763,36.0
9780,17.0
9810,30.0
9864,54.0
9900,36.0
9939,39.0
9985,46.0
10004,19.0
10032,28.0
10044,12.0
10075,31.0
10093,18.0
10170,77.0
10188,18.0
10199,11.0
10249,50.0
10288,39.0
10318,30.0
10461,143.0
10499,38.0
10517,18.0
10537,20.0
10546,9.0
10556,10.0
10571,15.0
10589,18.0
10612,23.0
10657,45.0
10732,75.0
10779,47.0
10798,19.0
10839,41.0
10917,78.0
10996,79.0
11035,39.0
11105,70.0
11131,26.0
11145,14.0
11159,14.0
11201,42.0
11216,15.0
11243,27.0
11258,15.0
11319,61.0
11335,16.0
11366,31.0
11426,60.0
11486,60.0
11531,45.0
11546,15.0
11576,30.0
11651,75.0
11682,31.0
11736,54.0
11817,81.0
11868,51.0
11966,98.0
11987,21.0
12025,38.0
12061,36.0
12075,14.0
12096,21.0
12122,26.0
12163,41.0
12208,45.0
12225,17.0
12274,49.0
12325,51.0
12396,71.0
12428,32.0
12452,24.0
12529,77.0
12592,63.0
12652,60.0
12695,43.0
12712,17.0
12735,23.0
12755,20.0
12779,24.0
12798,19.0
12821,23.0
12842,21.0
12881,39.0
12910,29.0
12923,13.0
12945,22.0
13022,77.0
13038,16.0
13076,38.0
13109,33.0
13150,41.0
13189,39.0
13207,18.0
13223,16.0
13311,88.0
13386,75.0
13401,15.0
13525,124.0
13561,36.0
13596,35.0
13611,15.0
13628,17.0
13655,27.0
13717,62.0
13744,27.0
13803,59.0
13837,34.0
13959,122.0
13970,11.0
14001,31.0
14042,41.0
14074,32.0
14110,36.0
14121,11.0
14142,21.0
14155,13.0
14170,15.0
14221,51.0
14250,29.0
14278,28.0
14303,25.0
14340,37.0
14353,13.0
14376,23.0
14507,131.0
14529,22.0
14549,20.0
14558,9.0
14582,24.0
14609,27.0
14678,69.0
14713,35.0
14733,20.0
14756,23.0
14825,69.0
14850,25.0
14862,12.0
14888,26.0
14997,109.0
15025,28.0
15042,17.0
15155,113.0
15173,18.0
15194,21.0
15235,41.0
15281,46.0
15294,13.0
15326,32.0
15379,53.0
15397,18.0
15466,69.0
15489,23.0
15552,63.0
15566,14.0
15589,23.0
15636,47.0
15653,17.0
15665,12.0
15689,24.0
15754,65.0
15820,66.0
15848,28.0
15879,31.0
15925,46.0
15971,46.0
16023,52.0
16071,48.0
16181,110.0
16221,40.0
16302,81.0
16336,34.0
16407,71.0
16428,21.0
16571,143.0
16586,15.0
16609,23.0
16678,69.0
16741,63.0
16804,63.0
16818,14.0
16862,44.0
16935,73.0
17110,175.0
17215,105.0
17237,22.0
17247,10.0
17275,28.0
17342,67.0
17380,38.0
17401,21.0
17419,18.0
17448,29.0
17567,119.0
17635,68.0
17710,75.0
17725,15.0
17773,48.0
17841,68.0
17894,53.0
17949,55.0
17965,16.0
18034,69.0
18052,18.0
18095,43.0
18260,165.0
18297,37.0
18347,50.0
18403,56.0
18442,39.0
18473,31.0
18494,21.0
18593,99.0
18636,43.0
18805,169.0
18851,46.0
18876,25.0
18954,78.0
18992,38.0
19017,25.0
19036,19.0
19055,19.0
19198,143.0
19210,12.0
19275,65.0
19334,59.0
19371,37.0
19381,10.0
19392,11.0
19405,13.0
19418,13.0
19526,108.0
19583,57.0
19753,170.0
19793,40.0
19808,15.0
19825,17.0
19844,19.0
19933,89.0
19954,21.0
19979,25.0
20018,39.0
20028,10.0
20046,18.0
20067,21.0
20101,34.0
20157,56.0
20170,13.0
20187,17.0
20205,18.0
20276,71.0
20297,21.0
20392,95.0
20420,28.0
20435,15.0
20492,57.0
20518,26.0
20528,10.0
20539,11.0
20671,132.0
20851,180.0
20867,16.0
20888,21.0
20930,42.0
21035,105.0
21104,69.0
21132,28.0
21161,29.0
21252,91.0
21291,39.0
21316,25.0
21337,21.0
21518,181.0
21536,18.0
21634,98.0
21650,16.0
21671,21.0
21698,27.0
21716,18.0
21793,77.0
21825,32.0
21937,112.0
21969,32.0
21994,25.0
22062,68.0
22170,108.0
22326,156.0
22422,96.0
22445,23.0
22557,112.0
22687,130.0
22876,189.0
23027,151.0
23051,24.0
23202,151.0
23327,125.0
23340,13.0
23373,33.0
23412,39.0
23437,25.0
23486,49.0
23583,97.0
23722,139.0
23742,20.0
23833,91.0
23956,123.0
24074,118.0
24093,19.0
24117,24.0
24166,49.0
24187,21.0
24211,24.0
24239,28.0
24264,25.0
24380,116.0
24471,91.0
24516,45.0
24542,26.0
24570,28.0
24648,78.0
24751,103.0
24771,20.0
24814,43.0
24942,128.0
24984,42.0
25004,20.0
25120,116.0
25150,30.0
25290,140.0
25390,100.0
25403,13.0
25421,18.0
25499,78.0
25528,29.0
25539,11.0
25694,155.0
25840,146.0
25967,127.0
26052,85.0
26079,27.0
26211,132.0
26254,43.0
26271,17.0
26424,153.0
26451,27.0
26524,73.0
