env_step,episode_return
8,8.0
65,57.0
81,16.0
93,12.0
104,11.0
160,56.0
176,16.0
192,16.0
255,63.0
270,15.0
318,48.0
332,14.0
363,31.0
377,14.0
399,22.0
411,12.0
425,14.0
462,37.0
479,17.0
495,16.0
510,15.0
521,11.0
549,28.0
566,17.0
581,15.0
597,16.0
611,14.0
629,18.0
664,35.0
674,10.0
708,34.0
724,16.0
740,16.0
752,12.0
806,54.0
831,25.0
848,17.0
862,14.0
873,11.0
902,29.0
931,29.0
983,52.0
1022,39.0
1042,20.0
1065,23.0
1102,37.0
1112,10.0
1133,21.0
1151,18.0
1181,30.0
1214,33.0
1228,14.0
1244,16.0
1271,27.0
1298,27.0
1309,11.0
1333,24.0
1353,20.0
1366,13.0
1405,39.0
1427,22.0
1460,33.0
1477,17.0
1494,17.0
1511,17.0
1528,17.0
1547,19.0
1566,19.0
1586,20.0
1609,23.0
1635,26.0
1655,20.0
1689,34.0
1699,10.0
1709,10.0
1725,16.0
1748,23.0
1764,16.0
1779,15.0
1792,13.0
1804,12.0
1824,20.0
1839,15.0
1856,17.0
1878,22.0
1889,11.0
1903,14.0
1929,26.0
1943,14.0
1957,14.0
1978,21.0
1989,11.0
2002,13.0
2024,22.0
2042,18.0
2061,19.0
2081,20.0
2101,20.0
2113,12.0
2125,12.0
2155,30.0
2168,13.0
2192,24.0
2202,10.0
2215,13.0
2243,28.0
2271,28.0
2293,22.0
2307,14.0
2319,12.0
2347,28.0
2363,16.0
2379,16.0
2403,24.0
2430,27.0
2451,21.0
2485,34.0
2504,19.0
2516,12.0
2548,32.0
2566,18.0
2586,20.0
2624,38.0
2639,15.0
2660,21.0
2670,10.0
2688,18.0
2702,14.0
2754,52.0
2774,20.0
2791,17.0
2805,14.0
2818,13.0
2838,20.0
2850,12.0
2935,85.0
2945,10.0
2955,10.0
2988,33.0
3003,15.0
3015,12.0
3026,11.0
3041,15.0
3060,19.0
3079,19.0
3094,15.0
3107,13.0
3127,20.0
3201,74.0
3222,21.0
3238,16.0
3255,17.0
3268,13.0
3287,19.0
3301,14.0
3317,16.0
3335,18.0
3348,13.0
3366,18.0
3402,36.0
3419,17.0
3429,10.0
3449,20.0
3463,14.0
3477,14.0
3516,39.0
3528,12.0
3559,31.0
3571,12.0
3584,13.0
3595,11.0
3610,15.0
3631,21.0
3703,72.0
3729,26.0
3789,60.0
3817,28.0
3838,21.0
3874,36.0
3907,33.0
3946,39.0
3960,14.0
4027,67.0
4038,11.0
4076,38.0
4091,15.0
4104,13.0
4120,16.0
4141,21.0
4165,24.0
4179,14.0
4201,22.0
4217,16.0
4230,13.0
4280,50.0
4306,26.0
4338,32.0
4349,11.0
4362,13.0
4375,13.0
4400,25.0
4428,28.0
4455,27.0
4477,22.0
4501,24.0
4519,18.0
4542,23.0
4562,20.0
4601,39.0
4613,12.0
4626,13.0
4645,19.0
4669,24.0
4700,31.0
4713,13.0
4725,12.0
4777,52.0
4798,21.0
4820,22.0
4864,44.0
4887,23.0
4898,11.0
4921,23.0
4936,15.0
4952,16.0
4981,29.0
4992,11.0
5009,17.0
5019,10.0
5035,16.0
5047,12.0
5057,10.0
5131,74.0
5149,18.0
5177,28.0
5192,15.0
5214,22.0
5235,21.0
5256,21.0
5270,14.0
5295,25.0
5310,15.0
5339,29.0
5358,19.0
5373,15.0
5387,14.0
5403,16.0
5420,17.0
5435,15.0
5455,20.0
5471,16.0
5491,20.0
5521,30.0
5542,21.0
5555,13.0
5564,9.0
5575,11.0
5605,30.0
5617,12.0
5632,15.0
5649,17.0
5662,13.0
5689,27.0
5703,14.0
5731,28.0
5742,11.0
5761,19.0
5782,21.0
5793,11.0
5813,20.0
5830,17.0
5845,15.0
5873,28.0
5887,14.0
5904,17.0
5919,15.0
5936,17.0
5971,35.0
5996,25.0
6035,39.0
6060,25.0
6072,12.0
6096,24.0
6109,13.0
6130,21.0
6159,29.0
6171,12.0
6181,10.0
6201,20.0
6226,25.0
6236,10.0
6251,15.0
6299,48.0
6323,24.0
6334,11.0
6358,24.0
6380,22.0
6396,16.0
6416,20.0
6457,41.0
6472,15.0
6530,58.0
6542,12.0
6575,33.0
6587,12.0
6619,32.0
6632,13.0
6641,9.0
6651,10.0
6712,61.0
6751,39.0
6773,22.0
6795,22.0
6808,13.0
6820,12.0
6840,20.0
6856,16.0
6872,16.0
6883,11.0
6909,26.0
6956,47.0
6975,19.0
6991,16.0
7006,15.0
7039,33.0
7051,12.0
7075,24.0
7093,18.0
7112,19.0
7139,27.0
7160,21.0
7177,17.0
7191,14.0
7204,13.0
7219,15.0
7238,19.0
7257,19.0
7273,16.0
7308,35.0
7340,32.0
7354,14.0
7376,22.0
7442,66.0
7456,14.0
7487,31.0
7517,30.0
7544,27.0
7575,31.0
7593,18.0
7616,23.0
7654,38.0
7698,44.0
7711,13.0
7726,15.0
7770,44.0
7785,15.0
7817,32.0
7836,19.0
7860,24.0
7884,24.0
7936,52.0
7965,29.0
8023,58.0
8038,15.0
8068,30.0
8078,10.0
8103,25.0
8114,11.0
8175,61.0
8192,17.0
8211,19.0
8249,38.0
8265,16.0
8280,15.0
8300,20.0
8315,15.0
8350,35.0
8392,42.0
8476,84.0
8486,10.0
8504,18.0
8515,11.0
8541,26.0
8565,24.0
8599,34.0
8626,27.0
8655,29.0
8670,15.0
8694,24.0
8727,33.0
8787,60.0
8804,17.0
8825,21.0
8845,20.0
8920,75.0
8941,21.0
8958,17.0
8975,17.0
8984,9.0
9003,19.0
9017,14.0
9040,23.0
9054,14.0
9077,23.0
9092,15.0
9110,18.0
9131,21.0
9145,14.0
9188,43.0
9233,45.0
9255,22.0
9279,24.0
9303,24.0
9332,29.0
9374,42.0
9411,37.0
9475,64.0
9490,15.0
9517,27.0
9546,29.0
9557,11.0
9576,19.0
9586,10.0
9614,28.0
9635,21.0
9650,15.0
9665,15.0
9684,19.0
9696,12.0
9709,13.0
9782,73.0
9795,13.0
9807,12.0
9820,13.0
9834,14.0
9847,13.0
9882,35.0
9940,58.0
9977,37.0
9989,12.0
10012,23.0
10034,22.0
10056,22.0
10072,16.0
10100,28.0
10122,22.0
10190,68.0
10211,21.0
10239,28.0
10298,59.0
10377,79.0
10393,16.0
10449,56.0
10483,34.0
10500,17.0
