env_step,episode_return
46,46.0
73,27.0
108,35.0
130,22.0
192,62.0
234,42.0
250,16.0
289,39.0
313,24.0
335,22.0
371,36.0
397,26.0
433,36.0
447,14.0
471,24.0
493,22.0
530,37.0
570,40.0
586,16.0
601,15.0
629,28.0
641,12.0
654,13.0
676,22.0
689,13.0
720,31.0
776,56.0
795,19.0
806,11.0
845,39.0
865,20.0
883,18.0
914,31.0
952,38.0
965,13.0
976,11.0
1013,37.0
1039,26.0
1053,14.0
1080,27.0
1100,20.0
1116,16.0
1135,19.0
1179,44.0
1198,19.0
1225,27.0
1241,16.0
1270,29.0
1314,44.0
1326,12.0
1358,32.0
1375,17.0
1402,27.0
1428,26.0
1446,18.0
1462,16.0
1488,26.0
1508,20.0
1532,24.0
1549,17.0
1561,12.0
1575,14.0
1599,24.0
1618,19.0
1641,23.0
1654,13.0
1667,13.0
1681,14.0
1710,29.0
1722,12.0
1741,19.0
1781,40.0
1807,26.0
1820,13.0
1841,21.0
1873,32.0
1896,23.0
1985,89.0
2001,16.0
2025,24.0
2052,27.0
2065,13.0
2076,11.0
2091,15.0
2106,15.0
2123,17.0
2132,9.0
2144,12.0
2175,31.0
2188,13.0
2204,16.0
2224,20.0
2237,13.0
2247,10.0
2260,13.0
2281,21.0
2301,20.0
2346,45.0
2357,11.0
2387,30.0
2419,32.0
2466,47.0
2480,14.0
2523,43.0
2554,31.0
2568,14.0
2607,39.0
2672,65.0
2690,18.0
2720,30.0
2739,19.0
2754,15.0
2768,14.0
2787,19.0
2812,25.0
2862,50.0
2873,11.0
2882,9.0
2898,16.0
2938,40.0
2960,22.0
3011,51.0
3026,15.0
3044,18.0
3060,16.0
3079,19.0
3093,14.0
3121,28.0
3133,12.0
3150,17.0
3162,12.0
3192,30.0
3218,26.0
3228,10.0
3244,16.0
3259,15.0
3274,15.0
3294,20.0
3306,12.0
3337,31.0
3347,10.0
3372,25.0
3391,19.0
3409,18.0
3422,13.0
3438,16.0
3457,19.0
3469,12.0
3482,13.0
3496,14.0
3524,28.0
3550,26.0
3577,27.0
3586,9.0
3630,44.0
3645,15.0
3664,19.0
3681,17.0
3693,12.0
3703,10.0
3727,24.0
3753,26.0
3797,44.0
3818,21.0
3839,21.0
3851,12.0
3873,22.0
3890,17.0
3911,21.0
3946,35.0
3984,38.0
4014,30.0
4026,12.0
4039,13.0
4064,25.0
4077,13.0
4093,16.0
4110,17.0
4126,16.0
4146,20.0
4180,34.0
4192,12.0
4222,30.0
4239,17.0
4251,12.0
4272,21.0
4299,27.0
4318,19.0
4334,16.0
4351,17.0
4381,30.0
4411,30.0
4434,23.0
4456,22.0
4480,24.0
4492,12.0
4519,27.0
4540,21.0
4561,21.0
4591,30.0
4603,12.0
4625,22.0
4656,31.0
4671,15.0
4687,16.0
4716,29.0
4736,20.0
4754,18.0
4777,23.0
4803,26.0
4831,28.0
4862,31.0
4893,31.0
4917,24.0
4933,16.0
4963,30.0
4978,15.0
4994,16.0
5010,16.0
5051,41.0
5066,15.0
5081,15.0
5097,16.0
5118,21.0
5150,32.0
5159,9.0
5195,36.0
5245,50.0
5263,18.0
5280,17.0
5291,11.0
5304,13.0
5326,22.0
5337,11.0
5366,29.0
5388,22.0
5418,30.0
5436,18.0
5454,18.0
5492,38.0
5507,15.0
5532,25.0
5548,16.0
5560,12.0
5601,41.0
5617,16.0
5629,12.0
5645,16.0
5666,21.0
5717,51.0
5746,29.0
5778,32.0
5801,23.0
5821,20.0
5842,21.0
5864,22.0
5917,53.0
5947,30.0
5971,24.0
5996,25.0
6008,12.0
6021,13.0
6038,17.0
6054,16.0
6069,15.0
6087,18.0
6096,9.0
6109,13.0
6124,15.0
6138,14.0
6170,32.0
6193,23.0
6216,23.0
6233,17.0
6250,17.0
6260,10.0
6273,13.0
6291,18.0
6308,17.0
6331,23.0
6350,19.0
6360,10.0
6375,15.0
6410,35.0
6430,20.0
6457,27.0
6488,31.0
6509,21.0
6523,14.0
6574,51.0
6606,32.0
6621,15.0
6635,14.0
6683,48.0
6699,16.0
6715,16.0
6729,14.0
6739,10.0
6750,11.0
6760,10.0
6777,17.0
6793,16.0
6808,15.0
6823,15.0
6843,20.0
6855,12.0
6875,20.0
6896,21.0
6922,26.0
6953,31.0
6963,10.0
6987,24.0
7013,26.0
7033,20.0
7048,15.0
7065,17.0
7085,20.0
7113,28.0
7128,15.0
7140,12.0
7173,33.0
7189,16.0
7208,19.0
7218,10.0
7245,27.0
7291,46.0
7306,15.0
7395,89.0
7425,30.0
7472,47.0
7500,28.0
7519,19.0
7546,27.0
7580,34.0
7595,15.0
7628,33.0
7648,20.0
7667,19.0
7683,16.0
7707,24.0
7732,25.0
7793,61.0
7806,13.0
7833,27.0
7901,68.0
7915,14.0
7930,15.0
7946,16.0
7959,13.0
7971,12.0
7983,12.0
8016,33.0
8074,58.0
8106,32.0
8121,15.0
8161,40.0
8191,30.0
8209,18.0
8231,22.0
8246,15.0
8313,67.0
8342,29.0
8373,31.0
8424,51.0
8495,71.0
8509,14.0
8526,17.0
8542,16.0
8563,21.0
8580,17.0
8596,16.0
8606,10.0
8621,15.0
8646,25.0
8660,14.0
8713,53.0
8726,13.0
8745,19.0
8766,21.0
8848,82.0
8874,26.0
8915,41.0
8947,32.0
8963,16.0
8986,23.0
9002,16.0
9011,9.0
9023,12.0
9037,14.0
9081,44.0
9114,33.0
9132,18.0
9150,18.0
9161,11.0
9191,30.0
9228,37.0
9247,19.0
9310,63.0
9324,14.0
9340,16.0
9359,19.0
9378,19.0
9421,43.0
9443,22.0
9465,22.0
9484,19.0
9560,76.0
9569,9.0
9596,27.0
9626,30.0
9666,40.0
9692,26.0
9728,36.0
9740,12.0
9755,15.0
9788,33.0
9801,13.0
9844,43.0
9897,53.0
9910,13.0
9941,31.0
9955,14.0
9972,17.0
9986,14.0
10078,92.0
10091,13.0
10115,24.0
10133,18.0
10159,26.0
10183,24.0
10192,9.0
10206,14.0
10248,42.0
10260,12.0
10307,47.0
10317,10.0
10335,18.0
10349,14.0
10377,28.0
10402,25.0
10438,36.0
10453,15.0
10474,21.0
10485,11.0
10497,12.0
10524,27.0
10556,32.0
10565,9.0
10604,39.0
10652,48.0
10665,13.0
10682,17.0
10702,20.0
10716,14.0
10730,14.0
10742,12.0
10756,14.0
10805,49.0
10826,21.0
10838,12.0
10859,21.0
10877,18.0
10893,16.0
10910,17.0
10943,33.0
10955,12.0
10968,13.0
10996,28.0
11008,12.0
11076,68.0
11096,20.0
11116,20.0
11141,25.0
11159,18.0
11181,22.0
11198,17.0
11224,26.0
11251,27.0
11264,13.0
11275,11.0
11300,25.0
11331,31.0
11359,28.0
11382,23.0
11392,10.0
11423,31.0
11437,14.0
11448,11.0
11522,74.0
11533,11.0
11557,24.0
11617,60.0
11631,14.0
11646,15.0
11673,27.0
11689,16.0
11703,14.0
11723,20.0
11743,20.0
11754,11.0
11776,22.0
11790,14.0
11819,29.0
11896,77.0
11931,35.0
11947,16.0
11967,20.0
11989,22.0
12001,12.0
12015,14.0
12024,9.0
12048,24.0
12071,23.0
12085,14.0
12117,32.0
12146,29.0
12188,42.0
12227,39.0
12239,12.0
12264,25.0
12277,13.0
12301,24.0
12319,18.0
12349,30.0
12389,40.0
12402,13.0
12425,23.0
12467,42.0
12485,18.0
12525,40.0
12643,118.0
12664,21.0
12682,18.0
12720,38.0
12747,27.0
12760,13.0
12782,22.0
12820,38.0
12860,40.0
12881,21.0
12891,10.0
12954,63.0
12997,43.0
13020,23.0
13049,29.0
13075,26.0
13089,14.0
13108,19.0
13126,18.0
13200,74.0
13213,13.0
13246,33.0
13268,22.0
13281,13.0
13304,23.0
13320,16.0
13340,20.0
13360,20.0
13374,14.0
13438,64.0
13452,14.0
13476,24.0
13501,25.0
13528,27.0
13556,28.0
13566,10.0
13582,16.0
13677,95.0
13689,12.0
13735,46.0
13790,55.0
13849,59.0
13868,19.0
13918,50.0
13936,18.0
13952,16.0
13979,27.0
13996,17.0
14051,55.0
14083,32.0
14099,16.0
14249,150.0
14261,12.0
14274,13.0
14293,19.0
14327,34.0
14441,114.0
14458,17.0
14473,15.0
14490,17.0
14512,22.0
14552,40.0
14585,33.0
14596,11.0
14651,55.0
14689,38.0
14703,14.0
14740,37.0
14762,22.0
14779,17.0
14909,130.0
14924,15.0
14946,22.0
14973,27.0
14994,21.0
15021,27.0
15040,19.0
15056,16.0
15081,25.0
15128,47.0
15153,25.0
15168,15.0
15188,20.0
15290,102.0
15306,16.0
15332,26.0
15348,16.0
15436,88.0
15449,13.0
15466,17.0
15494,28.0
15505,11.0
15519,14.0
15551,32.0
15563,12.0
15588,25.0
15605,17.0
15620,15.0
15644,24.0
15672,28.0
15695,23.0
15708,13.0
15724,16.0
15768,44.0
15782,14.0
15898,116.0
15918,20.0
15974,56.0
15997,23.0
16017,20.0
16050,33.0
16061,11.0
16082,21.0
16111,29.0
16124,13.0
16139,15.0
16153,14.0
16171,18.0
16257,86.0
16275,18.0
16316,41.0
16341,25.0
16369,28.0
16394,25.0
16414,20.0
16440,26.0
16453,13.0
16475,22.0
16531,56.0
16560,29.0
16572,12.0
16588,16.0
16645,57.0
16655,10.0
16667,12.0
16682,15.0
16760,78.0
16807,47.0
16823,16.0
16945,122.0
16995,50.0
17042,47.0
17056,14.0
17073,17.0
17095,22.0
17120,25.0
17137,17.0
17164,27.0
17265,101.0
17286,21.0
17312,26.0
17328,16.0
17343,15.0
17358,15.0
17371,13.0
17387,16.0
17403,16.0
17412,9.0
17427,15.0
17479,52.0
17533,54.0
17545,12.0
17562,17.0
17588,26.0
17613,25.0
17635,22.0
17682,47.0
17698,16.0
17711,13.0
17726,15.0
17740,14.0
17773,33.0
17793,20.0
17872,79.0
17916,44.0
17951,35.0
17983,32.0
18029,46.0
18044,15.0
18066,22.0
18082,16.0
18095,13.0
18119,24.0
18136,17.0
18155,19.0
18172,17.0
18185,13.0
18202,17.0
18233,31.0
18278,45.0
18340,62.0
18362,22.0
18377,15.0
18397,20.0
18420,23.0
18436,16.0
18449,13.0
18476,27.0
18508,32.0
18525,17.0
18545,20.0
18563,18.0
18579,16.0
18600,21.0
18620,20.0
18705,85.0
18717,12.0
18730,13.0
18751,21.0
18768,17.0
18783,15.0
18805,22.0
18818,13.0
18849,31.0
18889,40.0
18921,32.0
18941,20.0
18960,19.0
19008,48.0
