env_step,episode_return
19,19.0
33,14.0
44,11.0
55,11.0
74,19.0
109,35.0
124,15.0
145,21.0
164,19.0
192,28.0
212,20.0
223,11.0
240,17.0
266,26.0
275,9.0
306,31.0
324,18.0
339,15.0
367,28.0
386,19.0
426,40.0
458,32.0
480,22.0
499,19.0
528,29.0
542,14.0
552,10.0
566,14.0
578,12.0
598,20.0
621,23.0
652,31.0
678,26.0
691,13.0
710,19.0
727,17.0
747,20.0
780,33.0
796,16.0
832,36.0
846,14.0
856,10.0
869,13.0
888,19.0
912,24.0
932,20.0
947,15.0
958,11.0
975,17.0
988,13.0
1010,22.0
1043,33.0
1079,36.0
1127,48.0
1173,46.0
1184,11.0
1222,38.0
1237,15.0
1271,34.0
1289,18.0
1325,36.0
1352,27.0
1372,20.0
1387,15.0
1401,14.0
1417,16.0
1434,17.0
1476,42.0
1506,30.0
1539,33.0
1566,27.0
1581,15.0
1606,25.0
1668,62.0
1692,24.0
1734,42.0
1764,30.0
1780,16.0
1801,21.0
1832,31.0
1862,30.0
1895,33.0
1919,24.0
1947,28.0
1976,29.0
1985,9.0
2004,19.0
2015,11.0
2034,19.0
2052,18.0
2082,30.0
2108,26.0
2141,33.0
2154,13.0
2167,13.0
2209,42.0
2222,13.0
2344,122.0
2374,30.0
2389,15.0
2414,25.0
2436,22.0
2464,28.0
2490,26.0
2500,10.0
2512,12.0
2527,15.0
2543,16.0
2576,33.0
2604,28.0
2625,21.0
2644,19.0
2660,16.0
2716,56.0
2755,39.0
2781,26.0
2803,22.0
2821,18.0
2837,16.0
2849,12.0
2861,12.0
2886,25.0
2946,60.0
2957,11.0
2966,9.0
2982,16.0
2994,12.0
3009,15.0
3028,19.0
3044,16.0
3055,11.0
3100,45.0
3119,19.0
3138,19.0
3166,28.0
3193,27.0
3246,53.0
3265,19.0
3285,20.0
3310,25.0
3328,18.0
3362,34.0
3384,22.0
3404,20.0
3416,12.0
3430,14.0
3470,40.0
3487,17.0
3509,22.0
3526,17.0
3548,22.0
3585,37.0
3616,31.0
3653,37.0
3669,16.0
3680,11.0
3746,66.0
3763,17.0
3773,10.0
3789,16.0
3801,12.0
3848,47.0
3882,34.0
3905,23.0
3923,18.0
3956,33.0
3976,20.0
4029,53.0
4039,10.0
4074,35.0
4094,20.0
4115,21.0
4129,14.0
4147,18.0
4161,14.0
4172,11.0
4190,18.0
4217,27.0
4233,16.0
4266,33.0
4306,40.0
4328,22.0
4349,21.0
4366,17.0
4386,20.0
4397,11.0
4428,31.0
4448,20.0
4466,18.0
4479,13.0
4502,23.0
4515,13.0
4535,20.0
4548,13.0
4567,19.0
4610,43.0
4636,26.0
4672,36.0
4715,43.0
4740,25.0
4756,16.0
4796,40.0
4859,63.0
4919,60.0
4933,14.0
4977,44.0
4990,13.0
5006,16.0
5015,9.0
5025,10.0
5050,25.0
5062,12.0
5101,39.0
5208,107.0
5227,19.0
5248,21.0
5270,22.0
5335,65.0
5401,66.0
5429,28.0
5448,19.0
5460,12.0
5494,34.0
5511,17.0
5525,14.0
5564,39.0
5581,17.0
5595,14.0
5681,86.0
5711,30.0
5740,29.0
5756,16.0
5795,39.0
5808,13.0
5840,32.0
5865,25.0
5890,25.0
5926,36.0
5936,10.0
6012,76.0
6023,11.0
6035,12.0
6060,25.0
6099,39.0
6124,25.0
6142,18.0
6170,28.0
6212,42.0
6246,34.0
6255,9.0
6276,21.0
6294,18.0
6308,14.0
6321,13.0
6358,37.0
6375,17.0
6385,10.0
6402,17.0
6422,20.0
6456,34.0
6470,14.0
6487,17.0
6509,22.0
6524,15.0
6539,15.0
6564,25.0
6605,41.0
6625,20.0
6666,41.0
6679,13.0
6735,56.0
6774,39.0
6805,31.0
6814,9.0
6891,77.0
6933,42.0
6945,12.0
6992,47.0
7014,22.0
7041,27.0
7069,28.0
7082,13.0
7101,19.0
7131,30.0
7183,52.0
7201,18.0
7227,26.0
7253,26.0
7270,17.0
7289,19.0
7329,40.0
7339,10.0
7359,20.0
7396,37.0
7427,31.0
7468,41.0
7518,50.0
7576,58.0
7595,19.0
7618,23.0
7639,21.0
7669,30.0
7688,19.0
7713,25.0
7733,20.0
7757,24.0
7780,23.0
7806,26.0
7853,47.0
7909,56.0
7946,37.0
7976,30.0
7999,23.0
8025,26.0
8035,10.0
8070,35.0
8099,29.0
8121,22.0
8141,20.0
8205,64.0
8221,16.0
8233,12.0
8261,28.0
8275,14.0
8322,47.0
8352,30.0
8369,17.0
8429,60.0
8461,32.0
8501,40.0
8530,29.0
8548,18.0
8567,19.0
8583,16.0
8601,18.0
8626,25.0
8637,11.0
8684,47.0
8739,55.0
8803,64.0
8814,11.0
8847,33.0
8869,22.0
8895,26.0
8917,22.0
8945,28.0
8956,11.0
9031,75.0
9073,42.0
9088,15.0
9098,10.0
9118,20.0
9186,68.0
9212,26.0
9228,16.0
9257,29.0
9284,27.0
9298,14.0
9311,13.0
9349,38.0
9371,22.0
9418,47.0
9452,34.0
9555,103.0
9570,15.0
9588,18.0
9647,59.0
9681,34.0
9694,13.0
9716,22.0
9764,48.0
9780,16.0
9815,35.0
9867,52.0
9918,51.0
9932,14.0
9955,23.0
9984,29.0
10019,35.0
10042,23.0
10071,29.0
10091,20.0
10114,23.0
10166,52.0
10200,34.0
10225,25.0
10265,40.0
10318,53.0
10389,71.0
10403,14.0
10442,39.0
10553,111.0
10570,17.0
10592,22.0
10642,50.0
10723,81.0
10755,32.0
10799,44.0
10867,68.0
10894,27.0
10946,52.0
10964,18.0
11032,68.0
11100,68.0
11136,36.0
11197,61.0
11285,88.0
11320,35.0
11346,26.0
11381,35.0
11415,34.0
11484,69.0
11527,43.0
11541,14.0
11571,30.0
11654,83.0
11693,39.0
11725,32.0
11770,45.0
11818,48.0
11869,51.0
11898,29.0
11938,40.0
11963,25.0
12001,38.0
12034,33.0
12064,30.0
12109,45.0
12118,9.0
12165,47.0
12226,61.0
12273,47.0
12386,113.0
12398,12.0
12423,25.0
12437,14.0
12452,15.0
12499,47.0
12570,71.0
12596,26.0
12630,34.0
12696,66.0
12715,19.0
12755,40.0
12790,35.0
12845,55.0
12875,30.0
12889,14.0
12919,30.0
13021,102.0
13107,86.0
13119,12.0
13242,123.0
13310,68.0
13366,56.0
13376,10.0
13393,17.0
13522,129.0
13548,26.0
13599,51.0
13616,17.0
13629,13.0
13717,88.0
13752,35.0
13803,51.0
13822,19.0
13847,25.0
13958,111.0
13977,19.0
14002,25.0
14043,41.0
14057,14.0
14114,57.0
14143,29.0
14196,53.0
14215,19.0
14286,71.0
14307,21.0
14347,40.0
14379,32.0
14416,37.0
14463,47.0
14492,29.0
14564,72.0
14591,27.0
14669,78.0
14702,33.0
14753,51.0
14866,113.0
14923,57.0
15002,79.0
15027,25.0
15064,37.0
15168,104.0
15214,46.0
15244,30.0
15291,47.0
15393,102.0
15455,62.0
15484,29.0
15551,67.0
15583,32.0
15638,55.0
15653,15.0
15666,13.0
15754,88.0
15792,38.0
15820,28.0
15839,19.0
15854,15.0
15870,16.0
15936,66.0
15977,41.0
16017,40.0
16161,144.0
16179,18.0
16207,28.0
16224,17.0
16273,49.0
16338,65.0
16411,73.0
16428,17.0
16565,137.0
16587,22.0
16608,21.0
16630,22.0
16679,49.0
16799,120.0
16859,60.0
16890,31.0
16996,106.0
17038,42.0
17127,89.0
17216,89.0
17342,126.0
17449,107.0
17491,42.0
17614,123.0
17636,22.0
17711,75.0
17787,76.0
17857,70.0
18012,155.0
18059,47.0
18091,32.0
18269,178.0
18357,88.0
18435,78.0
18484,49.0
18501,17.0
18552,51.0
18590,38.0
18635,45.0
18689,54.0
18777,88.0
18802,25.0
18881,79.0
18904,23.0
19019,115.0
19062,43.0
19197,135.0
19208,11.0
19238,30.0
19365,127.0
19382,17.0
19461,79.0
19525,64.0
19542,17.0
19571,29.0
19613,42.0
19711,98.0
19797,86.0
19990,193.0
20151,161.0
20182,31.0
20389,207.0
20429,40.0
20495,66.0
20523,28.0
20537,14.0
20707,170.0
20754,47.0
20816,62.0
20870,54.0
20888,18.0
21105,217.0
21150,45.0
21252,102.0
21302,50.0
21339,37.0
21531,192.0
21653,122.0
21676,23.0
21702,26.0
21720,18.0
21857,137.0
22107,250.0
22153,46.0
22232,79.0
22381,149.0
22446,65.0
22529,83.0
22724,195.0
22746,22.0
22793,47.0
22906,113.0
23196,290.0
23346,150.0
23404,58.0
23488,84.0
23674,186.0
23743,69.0
23822,79.0
24130,308.0
24340,210.0
24361,21.0
24507,146.0
24549,42.0
24649,100.0
24784,135.0
24885,101.0
25150,265.0
25336,186.0
25387,51.0
25529,142.0
25563,34.0
25688,125.0
25936,248.0
26106,170.0
26122,16.0
26297,175.0
26453,156.0
26541,88.0
26571,30.0
26596,25.0
26672,76.0
26819,147.0
26990,171.0
27018,28.0
27167,149.0
27269,102.0
27288,19.0
27412,124.0
27425,13.0
27524,99.0
27614,90.0
27703,89.0
27716,13.0
27735,19.0
27825,90.0
27889,64.0
27900,11.0
27989,89.0
28174,185.0
28451,277.0
28485,34.0
28630,145.0
28728,98.0
28778,50.0
28981,203.0
29144,163.0
29180,36.0
29337,157.0
29394,57.0
29500,106.0
29516,16.0
29713,197.0
30008,295.0
30167,159.0
30325,158.0
30487,162.0
30661,174.0
30756,95.0
30878,122.0
30894,16.0
30994,100.0
31110,116.0
31207,97.0
31347,140.0
31464,117.0
31619,155.0
31866,247.0
31953,87.0
32128,175.0
32274,146.0
32333,59.0
32434,101.0
32541,107.0
32599,58.0
32660,61.0
32710,50.0
32845,135.0
32955,110.0
33097,142.0
33318,221.0
33375,57.0
33511,136.0
33742,231.0
33875,133.0
34016,141.0
34264,248.0
34300,36.0
34638,338.0
34867,229.0
34989,122.0
35000,11.0
35130,130.0
35323,193.0
35823,500.0
36044,221.0
36544,500.0
36840,296.0
36893,53.0
36905,12.0
37095,190.0
37595,500.0
38095,500.0
38150,55.0
38428,278.0
38928,500.0
38988,60.0
39254,266.0
39537,283.0
39938,401.0
40438,500.0
40450,12.0
40950,500.0
41450,500.0
41631,181.0
42131,500.0
42631,500.0
42813,182.0
42992,179.0
43006,14.0
43506,500.0
44006,500.0
44284,278.0
44670,386.0
44682,12.0
45182,500.0
45682,500.0
46182,500.0
46370,188.0
46537,167.0
46722,185.0
46969,247.0
47320,351.0
